11856	808	807	2.137507	0.007180
11935	251	768	-25.612365	6.472957
11937	768	767	12.240785	0.873642
11938	767	369	12.240785	1.084752
12015	638	639	-1.005403	1.537641
12020	810	809	13.092926	0.094539
12136	573	582	1.758035	5.528641
12138	579	584	1.758035	7.070400
12140	584	583	1.758035	6.347291
12141	583	573	1.758035	5.409899
12143	579	580	2.130219	1.669321
12145	580	581	2.130219	1.869639
12150	581	582	2.130219	20.821180
12205	600	599	2.764505	3.084692
12213	586	587	7.637520	8.093665
12229	587	588	16.007461	146.435901
12263	628	629	30.612792	83.684686
12268	616	615	3.837805	7.232250
12270	615	614	3.837805	6.068415
12291	602	628	21.636649	41.991834
12295	582	586	3.888254	27.083423
12298	578	585	51.290702	7.755579
12300	599	598	1.355632	0.732832
12302	598	592	1.355632	0.757169
12304	599	593	1.408873	0.817811
12306	600	594	3.079530	3.907313
12311	592	591	2.653932	5.296047
12312	591	586	3.749266	1.449654
12314	595	589	3.546216	5.181313
12315	594	589	3.190103	7.053126
12316	589	587	8.369940	8.452201
12317	593	594	0.110573	0.004935
12318	593	592	1.298300	0.672157
12320	595	596	2.728956	3.045320
12321	597	591	1.137570	0.533170
12323	596	597	1.137570	0.509558
12325	596	590	1.591386	1.043423
12326	591	590	0.042236	0.000702
12327	590	589	1.633622	1.091297
12329	616	617	5.113908	7.577098
12330	614	612	3.837805	5.320699
12332	612	610	4.425913	19.571630
12334	617	613	5.113908	10.774949
12335	613	612	0.588108	0.269738
12336	613	607	4.525800	21.203431
12338	616	609	5.653618	32.622214
12340	609	608	3.153772	2.833462
12342	609	611	2.499846	2.995912
12344	607	628	8.976142	78.183945
12346	610	602	5.629189	37.553553
12347	611	610	2.499846	2.574755
12348	608	607	3.153772	4.097982
12349	610	607	1.296570	1.360525
12357	234	230	6.316479	21.252500
12367	234	235	5.972093	7.588796
12381	230	231	2.845472	7.508247
12382	233	231	4.017074	8.393838
12384	231	210	0.829825	0.560236
12385	210	779	0.829825	0.405307
12387	233	237	6.066582	7.652120
12389	779	811	12.731815	29.481564
12391	235	236	5.972093	14.694765
12397	629	205	47.693468	42.680664
12399	205	204	64.887010	95.676668
12402	236	238	4.740181	20.899078
12404	238	239	9.965220	82.809163
12407	237	238	6.066582	15.163436
12408	811	239	12.731815	66.786715
12420	229	812	1.181061	0.574717
12421	812	232	1.181061	0.800089
12423	232	813	4.702918	20.340719
12426	230	229	1.181061	0.785721
12427	230	232	2.289945	2.160526
12428	236	232	1.231912	1.130402
12430	813	240	11.577184	107.762577
12431	231	813	6.032722	14.994640
12432	238	813	0.841544	0.572524
12435	239	240	5.616359	25.528409
12521	637	638	-1.005403	1.243971
12525	900	902	-3.313083	0.178639
12626	736	737	6.588587	1.650591
12628	742	741	3.755211	11.224138
12630	741	740	3.755211	11.005487
12632	740	739	3.755211	10.826452
12634	738	739	5.244789	4.222145
12638	737	742	3.755211	11.590675
12639	737	738	2.833376	40.426526
12641	736	733	12.871657	40.218241
12643	733	732	10.460244	0.451574
12645	733	734	2.411413	0.433979
12647	734	735	2.411413	0.469894
12648	735	738	2.411413	0.955003
12650	732	731	10.460244	0.301050
12663	730	721	10.460244	0.866907
12665	726	727	10.460244	4.106984
12666	727	728	10.460244	1.461541
12668	721	724	10.460244	0.527729
12670	724	725	10.460244	0.589446
12671	725	726	10.460244	1.829878
12672	731	730	10.460244	0.451574
12676	739	743	9.000000	4.346287
12678	743	744	5.761659	0.982472
12680	744	747	5.761659	11.191640
12699	752	814	9.000000	2.599510
12704	747	752	9.000000	3.474250
12722	720	736	19.460244	5.070836
12774	576	575	55.178957	48.832789
12776	575	574	55.178957	13.388592
12777	574	577	55.178957	621.879289
12796	239	629	17.080676	34.785196
12797	240	205	17.193542	49.996082
12798	204	201	140.683256	16.286304
12799	588	602	16.007461	147.982809
12802	224	225	24.201018	1.174435
12806	225	228	20.677072	138.405128
12811	346	204	75.796246	103.677196
12814	815	346	59.047824	49.291971
12816	228	816	9.016912	51.683374
12817	816	213	9.016912	71.423551
12819	209	208	11.367077	118.450553
12821	208	346	16.748423	50.472570
12823	213	207	10.904831	108.487820
12825	207	815	7.452595	8.869085
12828	228	209	11.660160	120.836282
12829	209	213	1.887919	2.270941
12830	207	208	3.452236	7.688168
12832	225	214	2.139269	4.067422
12834	214	211	0.544433	0.271724
12835	211	208	1.929109	373.351020
12836	214	209	1.594836	255.173657
12838	225	226	1.384676	0.304699
12840	226	212	1.384676	3.639466
12841	212	211	1.384676	0.394981
12843	527	479	26.557614	2.791051
12844	479	478	8.538596	96.553248
12846	479	480	18.019018	0.685252
12848	480	481	18.019018	47.776424
12849	481	472	18.019018	0.770909
12690	750	751	3.238341	0.761290
12701	749	747	3.238341	2.820033
12681	751	749	3.238341	0.575746
12683	743	745	3.238341	1.475350
12685	745	746	3.238341	0.668630
12687	746	748	3.238341	4.865507
12689	748	750	3.238341	1.007556
12892	636	641	-7.484044	0.469147
12894	433	817	-10.166211	0.355936
12897	245	250	24.237236	32.196118
12899	242	253	31.936143	1.990177
12901	245	246	7.369978	34.571343
12903	246	247	7.369978	0.115385
12905	247	244	7.369978	0.230770
12907	244	243	7.369978	0.115385
12912	243	242	7.369978	0.923081
12915	585	241	39.171496	80.510933
12921	99	510	19.864117	1.238320
12922	510	509	19.864117	5.923297
12924	818	333	10.514617	0.000000
12933	809	819	13.092926	0.141809
12940	109	110	-0.369366	0.001437
12941	114	109	5.334006	0.295350
12975	454	459	0.113829	0.009533
12978	463	122	0.234690	9.550657
12980	542	541	0.095106	0.012511
12981	541	463	0.095106	0.002928
12983	474	473	0.641011	1.307966
12985	530	531	0.635854	0.725816
12986	530	474	0.207325	0.376204
12988	520	490	1.137569	3.237098
12990	483	482	1.942963	9.443419
12991	520	483	1.554621	0.782390
12993	493	491	0.344690	0.087414
12995	487	486	0.333497	0.081829
13000	487	488	0.379866	0.106165
13001	488	494	0.742661	0.568107
13003	493	492	0.362795	0.077470
13004	492	488	0.362795	0.042608
13006	182	506	0.959626	0.948535
13007	506	500	0.959626	0.298111
13009	503	501	0.776843	0.666007
13011	182	181	0.304345	0.068148
13012	181	503	0.304345	0.029985
13026	683	642	-43.258414	2.363019
13031	900	820	13.092926	0.207986
13032	820	810	13.092926	0.094539
13120	250	251	0.036219	0.000049
13121	250	224	24.201018	4.037524
13124	769	768	37.853150	36.221683
13125	769	368	13.004862	2.514729
13209	669	434	5.153288	8.596919
13213	664	821	9.575328	0.252822
13214	821	433	4.422040	6.330229
13216	664	822	2.110645	1.442130
13217	822	433	2.110645	5.140941
13218	821	669	5.153288	0.073228
13219	636	437	13.355867	5.691266
13221	384	385	30.898839	3.409069
13222	817	435	5.252571	1.909221
13229	435	384	9.915160	11.722827
13231	436	817	1.910835	4.213651
13233	663	436	1.910835	1.182008
13240	664	663	10.576813	0.831746
13242	663	662	8.665978	0.207082
13244	662	661	4.662590	0.059946
13245	662	817	4.003389	5.188354
13246	661	435	4.662590	7.037663
13247	379	378	1.657471	0.190110
13252	378	377	6.984055	5.816318
13268	823	650	13.140579	1.283837
13270	650	651	10.620619	0.311034
13272	651	652	5.326583	0.078236
13274	823	824	3.991790	0.118472
13276	824	654	12.096777	0.403503
13278	654	653	6.497552	0.116415
13280	650	380	2.519960	2.055708
13281	651	379	5.294036	9.072936
13282	652	378	5.326583	9.184839
13283	380	379	2.519960	7.328238
13285	437	381	5.250880	31.818259
13286	824	437	-8.104986	21.265651
13287	654	381	5.599225	10.149157
13288	653	382	6.497552	13.667012
13290	685	681	-4.039444	1.039249
13291	685	823	17.132370	8.495749
13292	681	664	22.262786	14.345835
13303	569	568	105.714223	0.000000
13321	2	3	0.132193	0.000175
13323	120	119	28.152276	7.925506
